37582,N,2005,26/09/2005,15,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,2,7,584,14,118,13,8,8,1,1,4,35,758
37582,N,2005,26/09/2005,16,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,5,7,799,12,127,5,5,3,2,2,9,26,971
37582,N,2005,26/09/2005,17,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,2,10,1010,13,95,3,0,3,0,6,7,19,1147
37582,N,2005,26/09/2005,18,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,8,7,533,15,48,0,0,2,0,0,0,2,605
37582,S,2005,26/09/2005,7,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,6,7,510,9,90,7,0,6,0,4,13,30,646
37582,S,2005,26/09/2005,8,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,0,4,728,18,136,12,4,20,0,5,10,51,937
37582,S,2005,26/09/2005,9,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,1,1,741,14,134,16,5,7,0,2,12,42,932
37582,S,2005,26/09/2005,10,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,1,4,391,11,110,13,7,9,1,7,6,43,559
37582,S,2005,26/09/2005,11,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,0,1,477,15,119,26,8,10,1,2,20,67,679
37582,S,2005,26/09/2005,12,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,0,2,428,9,78,22,9,8,2,0,4,45,562
37582,S,2005,26/09/2005,13,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,1,3,493,10,121,29,14,6,0,7,8,64,691
37582,S,2005,26/09/2005,14,11,North East,171,Redcar and Cleveland,A1085,Major,A1053,A1042,457000,523100,54.59987193,-1.11922541,5.2,3.23,0,4,451,13,113,10,6,7,5,3,7,38,619
